playerid,Player,Team,Position,Status,Salary,ADP,Age,%D,POINTS_steamer,POINTS_fangraphsdc,POINTS_zipsdc,POINTS_atc,POINTS_thebat,POINTS_zips,MEAN,STD,Rank,Rank_round,ADP_round,Keper_Value,Draft_Value
24586,Kyle Bradish,BAL,SP,FA,30,314.39,26,85%,37.52678232909338,33.22248334933923,30.184769207290188,37.314718035971694,35.38058754485751,36.505119977056204,35.0224100739347,2.597940893324944,470,40.0,27.0,-10.0,-13.0
11760,Drew Smyly,CHC,SP,FA,30,382.46,33,70%,39.657703063851926,34.51826354544476,30.140277706092924,37.25948834869999,35.28748959123819,33.20111707058152,35.010723220984886,2.999066419973759,471,40.0,32.0,-10.0,-8.0
5760,Avisail Garcia,MIA,OF,FA,14,346.92,31,70%,35.55150746373973,35.96203811329913,34.235730597508905,33.735655025078785,33.55205540637311,36.72649873750472,34.96058089058406,1.188863041515525,472,40.0,29.0,-26.0,-11.0
9111,Brad Hand,COL,RP,FA,30,1657.8,32,2%,31.26577610707495,33.21111725557399,35.26211019397004,35.91472217554516,37.520320068712124,36.51724258598304,34.94854806447655,2.109032261151762,473,40.0,139.0,-10.0,99.0
11265,Jonathan Schoop,DET,"2B,INF",FA,20,403.24,31,62%,34.11398182224597,35.56404997940191,35.080834473636955,31.055438369331416,31.080920654467942,42.66852568330797,34.927291830398694,3.890223461135494,474,40.0,34.0,-20.0,-6.0
7802,Miguel Rojas,LAD,"SS,INF",FA,30,452.88,34,38%,34.391378590996375,35.907656780178534,35.5477538052141,30.464959444594324,31.637072995902678,41.60752180218444,34.926057236511745,3.5822875635548495,475,40.0,38.0,-10.0,-2.0
13763,Dominic Leone,TEX,RP,FA,30,1000.0,31,0%,34.03256347006837,34.46006054598826,35.18737608430574,35.95552515050982,36.05688599777463,33.83305027027265,34.920910253153245,0.8771976895523914,476,40.0,84.0,-10.0,44.0
13761,Chris Stratton,STL,RP,FA,30,2028.1,32,0%,36.50542676702411,37.88099304211169,39.22324777982201,30.530315432410166,30.252578862734765,35.1307373894041,34.920549878917804,3.4374786882294988,477,40.0,169.0,-10.0,129.0
21844,Braxton Garrett,MIA,SP,FA,30,346.96,25,80%,35.51578547130708,33.51560168691414,31.878133553848468,36.06397033070567,34.84515076904051,37.54731512946062,34.89432615687942,1.8162849841971773,478,40.0,29.0,-10.0,-11.0
14130,Daniel Vogelbach,NYM,UT,FA,30,449.4,30,47%,31.64026523440829,32.739347069083685,33.939919134732676,33.555571383087994,33.948112908809335,43.51999229248114,34.890534670433844,3.9419401738597335,479,40.0,38.0,-10.0,-2.0
10123,Kyle Gibson,BAL,SP,FA,30,347.27,35,75%,36.753982875909884,34.07062883810988,31.190020102342707,35.39345465223953,33.85938807181683,37.6551996550448,34.82044569924394,2.1122098367508944,480,40.0,29.0,-10.0,-11.0
7739,Travis d'Arnaud,ATL,C,FA,30,323.54,34,79%,31.357904525362137,34.64546224663044,37.30398327649321,32.65755868362244,33.32559771039942,39.51408043502696,34.8007644795891,2.8026268383348096,481,41.0,27.0,-11.0,-14.0
20633,Yusei Kikuchi,TOR,"SP,RP",FA,14,440.31,31,48%,37.87270665041305,34.22665870109837,31.47687973644694,33.84978961662977,34.58962347855517,36.78023444618274,34.79931543822101,2.068890942594416,482,41.0,37.0,-27.0,-4.0
15454,Nick Pivetta,BOS,SP,FA,26,265.87,30,93%,34.028980299801844,33.35712722293924,33.211460457819044,34.91342890677126,32.40470682813845,40.87232467397153,34.798004731573556,2.823213584479983,483,41.0,23.0,-15.0,-18.0
18325,Taylor Hearn,TEX,"SP,RP",FA,30,1871.13,28,1%,38.589188968542715,37.0277683336123,35.43738669668766,30.699903581897335,32.016788880569784,34.792672878196974,34.76061822325113,2.7164612244124635,484,41.0,156.0,-11.0,115.0
1890,Matt Moore,LAA,RP,FA,30,807.98,33,9%,37.292001081548705,36.96272379169313,36.8792497563509,31.17346490413312,33.20711016076157,32.617179626448625,34.68862155348934,2.4355030901743255,485,41.0,68.0,-11.0,27.0
13619,Jakob Junis,SF,SP,FA,30,619.04,30,19%,36.204783564218815,33.65071969273841,31.257830983029802,35.80964826319247,32.05658587979801,38.646252670861806,34.604303508973224,2.547901456445542,486,41.0,52.0,-11.0,11.0
11368,Yasmani Grandal,CHW,C,FA,4,303.22,34,80%,31.73873475699419,32.97278803607932,34.26741577543015,33.23277835000488,31.511013885121315,43.66749787138632,34.5650381125027,4.174697269205123,487,41.0,26.0,-37.0,-15.0
20039,Adrian Morejon,SD,RP,FA,30,676.55,24,15%,36.277285153405714,34.81292630554726,33.199078232122304,34.82744593695391,34.973724783824096,32.95120416478794,34.50694409610687,1.131310306984814,488,41.0,57.0,-11.0,16.0
12828,Andrew Kittredge,TB,RP,FA,10,1566.44,32,2%,31.843280865385864,32.89321772686532,33.42890728632865,34.694007922692165,33.83234588132213,40.111641879999766,34.46723359376565,2.6694140835309925,489,41.0,131.0,-31.0,90.0
19754,Reiver Sanmartin,CIN,RP,FA,30,1739.8,26,0%,37.408072020285566,37.09425859728782,35.59268316304474,28.512260206336684,34.06270881369633,33.72878006377352,34.39979381073744,2.970965077929031,490,41.0,145.0,-11.0,104.0
26108,Andre Pallante,STL,"SP,RP",FA,30,921.52,24,2%,36.951782880331,37.326450199830674,37.13012332766513,28.80039781609924,30.504166398911572,35.57131826450975,34.38070648122456,3.4261761272004634,491,41.0,77.0,-11.0,36.0
14128,Joey Gallo,MIN,OF,FA,30,278.63,29,94%,28.2447421895209,33.06743555635466,35.964197418948096,33.03397157428148,32.1382337363536,43.54506727189295,34.332274624558615,4.702765066341134,492,41.0,24.0,-11.0,-17.0
18356,Jaime Barria,LAA,RP,FA,30,1572.96,26,2%,35.417251460175486,35.77771064835999,35.78637298873972,31.333243275407806,32.366744117297905,34.746282279050874,34.237934128171965,1.7491122918036293,493,42.0,131.0,-12.0,89.0
15467,Marco Gonzales,SEA,SP,FA,30,351.16,31,80%,33.26158320094613,32.72153331817677,32.99795053756411,35.7388100158397,31.484094373156715,38.79519745505716,34.16652815012343,2.427777098138569,494,42.0,30.0,-12.0,-12.0
15552,Chad Green,TOR,RP,FA,30,1539.35,31,1%,32.45619113754514,32.89611920489794,32.91501380603179,33.87996548820977,34.28079208831036,38.45960480441254,34.14794775490126,2.0260425266196025,495,42.0,129.0,-12.0,87.0
18335,Josh Staumont,KC,RP,FA,18,915.1,29,3%,34.77757199271804,34.813103313007055,34.36098799028672,34.774466602626006,35.5907335016912,30.544811722355032,34.14361252044734,1.6502968329161967,496,42.0,77.0,-24.0,35.0
17735,Tyler Alexander,DET,"SP,RP",FA,30,1886.1,28,0%,38.703026565022085,36.36513776687306,34.151686212989574,31.79937036595658,31.639125004682878,31.8189778800006,34.0795539659208,2.673036047004475,497,42.0,158.0,-12.0,116.0
16401,Yonny Chirinos,TB,"SP,RP",FA,30,646.84,29,17%,31.438120750669377,32.66451488180566,33.125684077756986,33.57695878063204,34.84567181017794,38.145953802299815,33.966150683890305,2.1286677006353347,498,42.0,54.0,-12.0,12.0
12037,Jon Berti,MIA,"2B,3B,INF",FA,30,306.16,33,88%,31.988518415930145,32.72208545917895,32.09801689291763,33.82497376659482,33.204857628365794,39.7805944857422,33.936507774788254,2.687955669354436,499,42.0,26.0,-12.0,-16.0
16207,Spencer Turnbull,DET,SP,FA,30,364.56,30,78%,37.55822852433452,33.44014304577609,29.590467856526303,36.4178404496565,34.53955056063923,32.01384713148537,33.926679594736335,2.660451682782781,500,42.0,31.0,-12.0,-11.0
10131,Stephen Strasburg,WSH,SP,FA,19,760.59,34,10%,28.53858243324001,32.45168115080232,35.45964544699192,30.685557418763707,30.703872660475035,45.299309183131605,33.8564413822341,5.5340710835467375,501,42.0,64.0,-23.0,22.0
14420,Jackson Stephens,ATL,RP,FA,30,1783.8,28,0%,34.639662579586975,34.72607012028916,34.729425381179304,33.42167327283504,33.120972079352306,32.0170515342154,33.77580916124303,1.0170279196022498,502,42.0,149.0,-12.0,107.0
16269,John Means,BAL,SP,FA,16,494.71,29,27%,32.989541299832084,32.058081374781054,31.138221225829696,33.287291776195346,31.918712812726913,41.24853749985562,33.77339766487012,3.4169861483791575,503,42.0,42.0,-26.0,0.0
12910,Ken Giles,SF,RP,FA,30,1767.14,32,1%,33.14564914601184,33.78004540237905,34.02285974641869,33.7714478555921,36.257228197812836,31.380706639832383,33.72632283134115,1.4339593058610758,504,42.0,148.0,-12.0,106.0
17793,Trey Wingenter,CIN,RP,FA,30,1000.0,28,0%,31.939104536341436,34.18339498723175,35.92525583828902,31.834431438164756,33.38900768162015,34.95387493014228,33.70417823529823,1.4964038541890357,505,43.0,84.0,-13.0,41.0
17878,Dennis Santana,MIN,RP,FA,30,1732.6,26,0%,33.795126165605,33.69968927296842,33.77473739727501,33.46869595605652,35.41837073842321,31.739590920751887,33.64936840851334,1.068391058832452,506,43.0,145.0,-13.0,102.0
15653,Dominic Smith,WSH,"1B,INF",FA,30,464.42,27,29%,33.56883947428157,35.11990358864404,34.811976398493435,31.55990685458262,28.071101131757317,38.71494719319299,33.64111244015866,3.282864877349596,507,43.0,39.0,-13.0,-4.0
20160,Nate Pearson,TOR,RP,FA,30,631.69,26,16%,32.88422207530084,32.902836538065834,31.76403741026853,32.21366043090948,37.17315981168313,34.88395583984393,33.63697868434529,1.857367315215434,508,43.0,53.0,-13.0,10.0
18795,Ramon Urias,BAL,"2B,3B,INF",FA,26,420.85,28,48%,28.813848537894792,32.755906003606825,35.027933817683156,32.143261103213156,31.51869856841378,41.45672805857959,33.61939601489855,3.9547135989281785,509,43.0,35.0,-17.0,-8.0
14309,Frankie Montas,NYY,SP,FA,3,596.21,29,68%,30.42483094234604,30.7353434868493,30.207349931541888,30.082712439762414,30.625171389367313,49.36091848355485,33.57272111223697,7.0642413326205205,510,43.0,50.0,-40.0,7.0
5038,Josh Donaldson,NYY,"3B,INF",FA,5,351.72,37,77%,30.231904128838753,31.474869014840593,32.185109359519785,32.98545465240767,31.75930015472163,42.64912129471998,33.54762643417473,4.153274756036151,511,43.0,30.0,-38.0,-13.0
16977,Trevor Williams,WSH,"SP,RP",FA,30,559.82,30,23%,28.873128167095295,32.476646802737406,35.154084402472144,33.288810366820364,35.07025688040617,35.97474521304753,33.47294530542982,2.374218109789464,512,43.0,47.0,-13.0,4.0
10745,Trevor Rosenthal,DET,RP,FA,30,908.6,32,3%,34.93834222402403,34.90955699168184,34.03482601404163,30.790682817205862,32.65705629371984,33.42555946064698,33.45933730022003,1.436911762741243,513,43.0,76.0,-13.0,33.0
25379,Sam Long,SF,"SP,RP",FA,30,1870.6,27,0%,36.47891167415364,36.49571393171428,35.78517500294113,27.78836633653124,30.496799401224465,33.63981705516807,33.4474639002888,3.28418439945082,514,43.0,156.0,-13.0,113.0
18806,Drew Steckenrider,SEA,RP,FA,30,1000.0,32,0%,32.31139280672967,33.43207717638748,33.804541972356404,31.750018569268015,33.63452942860901,35.537172742905014,33.411622116042594,1.2037364357183313,515,43.0,84.0,-13.0,41.0
10591,Scott Alexander,SF,RP,FA,30,1000.0,33,0%,35.34300958643328,36.863805416165114,38.066078252402725,31.229424445299795,30.172971818465367,28.767420913702964,33.407118405411545,3.514994418091253,516,43.0,84.0,-13.0,41.0
23792,Alek Thomas,ARI,OF,FA,30,388.13,22,64%,31.10115006539102,32.1721254604579,31.872417038476677,28.380756627974876,31.405544694473004,45.4150542801246,33.39117469448301,5.517511737529313,517,44.0,33.0,-14.0,-11.0
13942,Brent Suter,COL,RP,FA,30,1708.87,33,1%,30.536072697460813,32.90783162038113,35.10966226334364,34.50829112914374,37.11548124124772,29.95966238611942,33.35616688961608,2.524043029609298,518,44.0,143.0,-14.0,99.0
6153,Eduardo Escobar,NYM,"3B,INF",FA,13,344.61,34,72%,28.719864333236167,31.107285851472856,32.26521332836647,32.459707234911505,31.801727118128092,43.77083833222269,33.3541060330563,4.820584779207843,519,44.0,29.0,-31.0,-15.0
13896,Chris Flexen,SEA,"SP,RP",FA,30,589.13,28,21%,33.89681088168624,32.024112222595775,30.321780599407365,32.953420698501,33.82261706544753,36.927773546551634,33.32441916903159,2.0167743464330257,520,44.0,50.0,-14.0,6.0
20325,Alex Kirilloff,MIN,OF,FA,20,314.59,25,89%,31.261847501538647,33.25275166756896,33.3094794220792,34.64754821813737,32.83813020212116,34.60086541408946,33.318437070922464,1.1457027722327993,521,44.0,27.0,-24.0,-17.0
6893,Johnny Cueto,MIA,SP,FA,30,381.89,37,75%,32.8855669204426,32.54262792140469,31.40378811774412,34.456442287130606,31.62409978197362,36.760137658090215,33.27877711446431,1.8464757962684668,522,44.0,32.0,-14.0,-12.0
26299,Josh Jung,TEX,"3B,INF",FA,30,208.7,25,99%,28.88227620361374,35.89458031243253,39.76654158922554,30.76602037173641,32.27788754047956,31.88749336663814,33.24579989735432,3.594152806594246,523,44.0,18.0,-14.0,-26.0
12049,Kyle Hendricks,CHC,SP,FA,26,444.65,33,54%,30.4152232978948,31.780432291637915,33.49925713354685,33.523045771537944,32.16374339009676,37.508636004637346,33.14838964822527,2.220595166963993,524,44.0,37.0,-18.0,-7.0
15690,Jimmy Cordero,NYY,RP,FA,30,1706.1,31,0%,31.85826839452789,32.96424715499734,34.06857413621216,31.287665302614776,29.96547870240297,38.625371090769875,33.128267463587505,2.7728797992477965,525,44.0,143.0,-14.0,99.0
19680,Sixto Sanchez,MIA,SP,sfernand,30,490.54,24,28%,35.25365727972063,31.70139371390595,28.770805445459064,33.2557078532061,36.600261821986095,33.052455251539854,33.10571356096961,2.5038106659482797,526,44.0,41.0,-14.0,-3.0
1943,Zack Greinke,KC,SP,FA,30,463.0,39,45%,32.05331792677782,32.00646838894512,32.440504962482244,34.22049871607685,30.248380341641674,37.486924974012524,33.076015884989374,2.286015449092399,527,44.0,39.0,-14.0,-5.0
18900,Leody Taveras,TEX,OF,FA,30,393.0,24,63%,30.66918587994722,33.730931650572664,32.729834625130295,28.786703176485002,28.331661211760533,43.89201698856682,33.02338892207709,5.231601951343714,528,44.0,33.0,-14.0,-11.0
19293,Nick Senzel,CIN,OF,FA,30,463.76,27,38%,32.11380892225826,33.47556100588247,32.1526913331815,31.609237449620426,32.58208102379019,35.544860331356894,32.91304001101495,1.3082586061678552,529,45.0,39.0,-15.0,-6.0
17485,Albert Abreu,NYY,RP,FA,30,1677.13,27,1%,34.856230137735146,34.04102032260146,32.77830683516609,32.61642027695143,33.18300528281173,29.88099002908414,32.89266214739167,1.5501709875670564,530,45.0,140.0,-15.0,95.0
10197,Shelby Miller,LAD,RP,FA,30,909.36,32,5%,35.92065822420811,35.34105402475177,35.10041676194395,29.90678649561227,29.93198468623482,30.871990235510513,32.84548173804357,2.6390777091822155,531,45.0,76.0,-15.0,31.0
16408,Victor Gonzalez,LAD,RP,FA,30,1000.0,27,0%,33.008151942990395,32.367853197878304,32.32214712670809,33.83672865040368,34.2897555814889,30.744117012916927,32.761458918731044,1.1525581556201054,532,45.0,84.0,-15.0,39.0
19990,Bryse Wilson,MIL,SP,FA,30,1645.67,25,2%,31.074128336428615,31.02960249560534,30.758092058164085,30.62268771244605,31.325271089048194,41.3765698692306,32.69772526015381,3.8878578615839157,533,45.0,138.0,-15.0,93.0
21023,Adrian Martinez,OAK,SP,FA,30,1575.8,26,1%,30.945027510706737,30.998933141601597,30.078790789247403,30.573271408194664,32.75194135670231,40.59353685696976,32.656916843903744,3.643870519824926,534,45.0,132.0,-15.0,87.0
22244,Jack Suwinski,PIT,OF,FA,30,423.56,24,51%,29.381626402918897,32.49062634947991,33.9776308324818,26.305366637998905,26.71369589708283,46.90658722315942,32.62925555718696,6.96673100909564,535,45.0,36.0,-15.0,-9.0
22294,Matthew Liberatore,STL,SP,Pinstrip,30,667.19,23,17%,29.17113225623224,30.904095603547823,32.33066862156606,29.701913963420807,28.840058690160838,44.82040056718986,32.62804495035294,5.576368252927536,536,45.0,56.0,-15.0,11.0
15015,Alex Reyes,LAD,RP,FA,30,847.93,28,6%,33.74075684149045,33.415501380787546,32.85012047048298,31.00532947053383,34.48985268769484,29.831083654965774,32.55544075099257,1.622674272496316,537,45.0,71.0,-15.0,26.0
19795,Keegan Thompson,CHC,"SP,RP",FA,30,492.77,27,29%,31.523312355772372,31.482398639409467,31.16451158777356,30.90386047014961,32.02537356358498,38.0815354007997,32.53016533624828,2.5064573266153705,538,45.0,41.0,-15.0,-4.0
21461,Cole Sands,MIN,RP,FA,30,2127.8,25,0%,31.786580204402796,32.23785053078142,31.846647613061755,31.34637474795857,33.56419618055296,34.359729038713056,32.523563052578425,1.0741806967857184,539,45.0,178.0,-15.0,133.0
10547,Jimmy Nelson,LAD,RP,FA,30,1000.0,33,0%,35.05392633528558,33.92083362255522,32.84579282485296,31.86185387299714,32.79653047963516,28.644386724308156,32.520553976605704,2.0008023527031673,540,45.0,84.0,-15.0,39.0
18400,Juan Yepez,STL,OF,Edgar,30,356.9,25,71%,27.598336642678838,30.00130238326289,32.66645242355361,28.455634569847433,28.049784554150754,48.027360015019376,32.466478431418814,7.159503893048381,541,46.0,30.0,-16.0,-16.0
17594,Mitch Keller,PIT,SP,FA,18,307.5,26,87%,32.44446823011942,32.80548584941623,32.208899149095046,31.856741772057216,26.817782798820737,38.43052846324571,32.42731771045906,3.367045938661485,542,46.0,26.0,-28.0,-20.0
27473,Cade Cavalli,WSH,SP,FA,30,426.78,24,61%,30.65339292364278,30.715023225393054,31.437238477422756,32.17301022243647,32.03800487715136,37.385264799236246,32.40032242088044,2.3040588129920647,543,46.0,36.0,-16.0,-10.0
19926,Tony Santillan,CIN,RP,FA,30,1774.86,25,1%,36.12699290713838,34.212602323727126,32.868162035117905,29.063223755173766,31.445800140335834,30.651753250040713,32.39475573525562,2.3272284578461297,544,46.0,148.0,-16.0,102.0
19599,Chas McCormick,HOU,OF,FA,30,407.51,27,60%,27.540895363932783,31.70008698960571,33.53942433341824,32.24344892117512,30.53642783263047,38.60697943707569,32.36121047963967,3.3519655759014997,545,46.0,34.0,-16.0,-12.0
13424,Drew VerHagen,STL,RP,FA,30,1000.0,32,0%,34.286557970669584,34.311605226818564,33.635089346150174,30.258067488036854,31.682935677125112,29.948179522902176,32.35373920528374,1.8183976750134054,546,46.0,84.0,-16.0,38.0
4806,Rich Hill,PIT,SP,FA,30,472.24,42,46%,32.82476293564785,31.26333332135354,29.604194192594292,33.278225109859676,31.044764345537683,36.03931196709374,32.34243197868113,2.0462003387027323,547,46.0,40.0,-16.0,-6.0
19339,Nicky Lopez,KC,"2B,3B,SS,INF",FA,24,476.15,27,27%,28.216833773275233,31.81684815650234,33.00107950983349,29.609963317141283,28.08324312979661,42.90068658962772,32.27144241269611,5.079110706812423,548,46.0,40.0,-22.0,-6.0
11121,Casey Lawrence,TOR,RP,FA,30,1000.0,35,0%,31.39354137369169,31.290860212982732,30.924929194394863,31.712104151646734,29.696381058511093,38.56392810175907,32.2636240154977,2.889179790842731,549,46.0,84.0,-16.0,38.0
21534,Cal Raleigh,SEA,C,FA,30,203.3,26,99%,30.366727169053895,32.28769378567822,33.022359941130894,31.170477746696637,27.559654969923454,39.017486220516446,32.23739997216659,3.4906374592886493,550,46.0,17.0,-16.0,-29.0
20430,Rony Garcia,DET,"SP,RP",FA,30,1918.6,25,0%,33.83740499509307,33.2844574365175,32.04420985935417,30.318905216425392,31.63633397686768,31.951115880951747,32.17873789420159,1.13994747172682,551,46.0,160.0,-16.0,114.0
16219,J.D. Davis,SF,"3B,INF",FA,22,406.7,29,51%,26.440505340900884,29.699068861971053,32.29256359636054,33.03707604927377,33.28113778236476,38.047036790622,32.132898070248835,3.5464860951482393,552,46.0,34.0,-24.0,-12.0
13758,Tyler Duffey,TEX,RP,FA,30,2175.8,32,0%,29.00580509743104,29.91350133074061,30.412786319350513,32.52425331531811,32.50757253112815,38.39489040687068,32.12646816680652,3.086774385044582,553,47.0,182.0,-17.0,135.0
20529,Nolan Jones,COL,OF,FA,30,442.33,24,37%,28.306007889782165,31.055253479587243,33.39399581699946,27.776806596766153,26.75532251883507,45.45495858071561,32.12372414711428,6.360914725360519,554,47.0,37.0,-17.0,-10.0
14843,Michael Lorenzen,DET,SP,FA,30,410.89,31,67%,28.0636718298507,31.68228569463457,34.61995153138096,30.92147486416348,29.792007043254312,37.50600298701676,32.097565658383466,3.1293548797971824,555,47.0,35.0,-17.0,-12.0
2434,Nelson Cruz,SD,UT,FA,30,446.49,42,40%,28.470347629331002,30.29451293429542,32.04224997676128,30.12208893135046,25.940846632114123,45.5668077512659,32.07280897585303,6.319747783006986,556,47.0,38.0,-17.0,-9.0
6397,Jake Odorizzi,TEX,SP,FA,30,459.76,32,43%,33.349319087589464,30.583012470542712,27.90386332455814,32.65619914137873,34.50620847360636,33.32782530894595,32.0544046344369,2.2009047539054336,557,47.0,39.0,-17.0,-8.0
27779,Bryce Elder,ATL,SP,FA,30,430.55,23,52%,29.169080486453915,30.14962430058048,30.562245731927764,29.472347082374597,30.785721585475258,42.17666587516609,32.05261417699635,4.562830865108909,558,47.0,36.0,-17.0,-11.0
15051,Silvino Bracho,ATL,RP,FA,30,1000.0,30,0%,29.906131454529046,30.905695562302878,31.888646281223778,31.843904964226315,32.83254688044434,34.93140005032999,32.05138753217606,1.575275081342311,559,47.0,84.0,-17.0,37.0
16610,J.P. Feyereisen,LAD,RP,FA,30,1677.43,30,1%,29.77275442616717,30.63876283061627,31.86803025598585,32.717453174801726,32.96315639909604,34.19239584893411,32.025425489266865,1.4762641827348302,560,47.0,140.0,-17.0,93.0
18289,Brian Anderson,MIL,"3B,INF,OF",FA,30,459.33,29,31%,27.52178141090889,31.78190088193662,34.56590483587721,28.980639366567036,31.853516191983932,37.244653575117844,31.991399377065253,3.2488413325164114,561,47.0,39.0,-17.0,-8.0
16502,Ryan Yarbrough,KC,"SP,RP",FA,30,494.1,31,35%,27.983490491684655,31.750506029899988,33.75656662746244,30.32218393450251,32.22046127894279,35.84132266697999,31.979088504912067,2.479816128985728,562,47.0,42.0,-17.0,-5.0
14681,Andres Machado,WSH,RP,FA,30,1000.0,29,0%,29.961050569405252,30.848139413633845,31.323197235883086,31.7569190081947,31.19601524237686,36.66352949423971,31.95814182728891,2.1750721878992714,563,47.0,84.0,-17.0,37.0
17948,Trent Thornton,TOR,RP,FA,30,1000.0,29,0%,31.46570115096311,31.64025438468392,31.340039120301014,30.87744920697399,32.0407625967331,34.32292482850316,31.94785521469305,1.117429169256997,564,47.0,84.0,-17.0,37.0
16466,Brent Honeywell Jr.,SD,RP,FA,30,1642.37,27,1%,31.7206353223317,32.506254315550564,32.45492720026141,30.700275917344335,32.586828853814325,31.706852096517256,31.945962284303263,0.6637472978468678,565,48.0,137.0,-18.0,89.0
16507,Dan Altavilla,BOS,RP,FA,30,1000.0,30,0%,32.967032890986275,32.27615765421529,31.45485546558392,31.33054626188666,32.57966567477293,31.012641011992663,31.936816493239622,0.712238684905818,566,48.0,84.0,-18.0,36.0
22168,Akil Baddoo,DET,OF,FA,30,456.67,24,32%,28.59481203649689,32.074180788203606,31.969644541570414,30.773717182393824,28.94873851490278,39.16728738086545,31.921396740738828,3.5059148372165185,567,48.0,38.0,-18.0,-10.0
15823,Zack Littell,SF,RP,FA,30,1000.0,27,0%,29.742353032289266,30.69595087357224,30.87717318779654,31.922312567267873,33.54670517795662,34.65909853228916,31.90726556186195,1.7066435479324835,568,48.0,84.0,-18.0,36.0
5254,Robbie Grossman,TEX,OF,FA,30,496.92,33,26%,25.733596048438592,29.451008726289015,32.596538615747384,29.310624814245752,28.7721832913928,45.45395737515984,31.88631814521223,6.386235205238442,569,48.0,42.0,-18.0,-6.0
20447,Enoli Paredes,HOU,RP,FA,30,1000.0,27,0%,31.026321175169898,31.85494905784819,32.182251740305055,30.517238247399,33.71081730341605,32.02288724725226,31.88574412856507,1.0041564941426124,570,48.0,84.0,-18.0,36.0
16942,Luis Ortiz,PHI,RP,FA,30,1559.0,27,1%,30.703608257586197,30.861190777957376,30.84075448184231,32.58676734733007,33.46593829102112,32.71042171185083,31.861446811264653,1.095761246072645,571,48.0,130.0,-18.0,82.0
18297,Tyler Kinley,COL,RP,FA,30,1807.1,32,0%,28.64674446625474,29.82147115537182,30.303232252911123,32.94764068006665,31.73943250507271,37.52073471074512,31.82987596173702,2.8907930942625897,572,48.0,151.0,-18.0,103.0
19698,Edward Olivares,KC,OF,FA,30,373.61,26,69%,27.353250246822398,29.29751754693406,30.76857787263525,31.4560893756385,31.63435527255607,40.44805346023452,31.826307295803463,4.123716412444475,573,48.0,32.0,-18.0,-16.0
15117,Hunter Dozier,KC,"1B,3B,INF,OF",FA,30,426.91,31,40%,28.320407573010456,30.616424961903764,32.75819663307953,28.144519878659718,30.410606140473195,40.7011132204013,31.82521140125466,4.2611717325304745,574,48.0,36.0,-18.0,-12.0
27581,Hayden Wesneski,CHC,SP,FA,30,309.54,25,90%,30.066926829396053,29.986602996730216,30.187803883214762,31.554137451328792,33.18102736226921,35.77270644187214,31.791534160801863,2.1071615601712583,575,48.0,26.0,-18.0,-22.0
11801,Hansel Robles,LAD,RP,FA,30,1000.0,32,0%,30.517520166220073,31.487194008028958,31.502781315215334,32.70516301010885,34.61004687148629,29.90425520809575,31.78782676319254,1.5351212625248511,576,48.0,84.0,-18.0,36.0
19225,Mitch White,TOR,SP,FA,30,818.13,28,7%,30.512781707426942,30.537211270000377,29.663220475893233,31.35812508872009,32.35847987265908,36.13038587804094,31.760034048790107,2.1239587424812174,577,49.0,69.0,-19.0,20.0
19800,Wil Crowe,PIT,RP,FA,30,899.35,28,4%,36.048676623149106,35.44454333863259,34.29424040964296,26.100195992137365,27.45113171804026,30.957348869712792,31.71602282521918,3.8648707052610978,578,49.0,75.0,-19.0,26.0
2967,Tommy Pham,NYM,OF,FA,16,329.06,34,77%,26.964301481698058,27.505013337958474,28.675184454374627,30.363464718933873,32.632163196464504,44.15092852803725,31.715175952911128,5.871594853918866,579,49.0,28.0,-33.0,-21.0
22201,MacKenzie Gore,WSH,SP,Tomy,30,313.07,24,90%,30.5522208427344,31.85108243848262,32.402473399916836,29.838814740231847,29.713064860463405,35.919550782688255,31.71286784408623,2.1232533572241588,580,49.0,27.0,-19.0,-22.0
30074,Chase Silseth,LAA,SP,FA,30,662.55,22,17%,28.949498357694907,30.258779388616055,29.663124978588616,30.81142423931114,30.37018420685311,40.14755529356346,31.700094410771214,3.8234016987138744,581,49.0,56.0,-19.0,7.0
19409,Dane Dunning,TEX,SP,FA,30,506.72,28,30%,30.77910616333583,29.731245489842557,28.47348943925977,31.285545664455267,31.969962211485594,37.691642563291296,31.655165255278387,2.9230914528503313,582,49.0,43.0,-19.0,-6.0
15161,Mitch Garver,TEX,UT,FA,11,410.46,32,54%,28.831795544272367,33.02703124342938,36.77907240680886,28.366291072033693,28.76509744805834,34.0076056021093,31.629482219451987,3.1834745303138607,583,49.0,35.0,-38.0,-14.0
22815,Luis Patino,TB,SP,FA,30,619.62,23,18%,30.062200497425223,30.683382219666676,30.581086389886373,28.813633411996175,33.35928866765608,36.2617324276112,31.626887269040292,2.477550788726894,584,49.0,52.0,-19.0,3.0
13769,Adalberto Mondesi,BOS,"SS,INF",FA,9,281.37,27,94%,27.788813073521517,33.98144721406399,36.25356734467454,27.56680445488928,25.64690057244572,38.41475208046436,31.608714123343233,4.830434332702779,585,49.0,24.0,-40.0,-25.0
14444,Hyun Jin Ryu,TOR,SP,FA,15,811.1,35,8%,29.273354955960038,29.270803098948395,29.294177806595112,29.91855803533596,29.6655029121362,42.163249583493474,31.5976077320782,4.731225789747121,586,49.0,68.0,-34.0,19.0
