IDFANGRAPHS,ID,Player,Position,Status,Age,ADP,exit_velo_batting,brl_batting,xAVG_batting,xSLG_batting,xwOBA_batting,xOBP_batting,xISO_batting,xwoba_percentile_batting,xba_percentile_batting,xslg_percentile_batting,xiso_percentile_batting,xobp_percentile_batting,brl_percentile_batting,brl_percent_percentile_batting,exit_velocity_percentile_batting,hard_hit_percent_percentile_batting,k_percent_percentile_batting,bb_percent_percentile_batting,whiff_percent_percentile_batting,sprint_speed_percentile_batting,exit_velo_pitching,brl_pitching,xAVG_pitching,xSLG_pitching,xwOBA_pitching,xERA_pitching,xwoba_percentile_pitching,xba_percentile_pitching,xslg_percentile_pitching,xiso_percentile_pitching,xobp_percentile_pitching,brl_percent_percentile_pitching,exit_velocity_percentile_pitching,hard_hit_percent_percentile_pitching,k_percent_percentile_pitching,bb_percent_percentile_pitching,whiff_percent_percentile_pitching,xera_percentile_pitching,fb_velocity_percentile_pitching,fb_spin_percentile_pitching,curve_spin_percentile_pitching
17766,*03pj8*,DJ Stewart,OF,FA,28,783.2,,,0.205,0.383,0.315,0.325,0.178,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,
21622,*03qyv*,Jake McCarthy,OF,FA,24,783.54,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
16424,*03dag*,Jordan Luplow,OF,W (Mon),28,792.78,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,
15042,*031dd*,Tim Mayza,RP,SLG,29,793.46,,,,,,,,,,,,,,,,,,,,,,,0.228,0.32,0.267,2.99,87.0,64.0,90.0,96.0,80.0,97.0,93.0,90.0,72.0,80.0,44.0,87.0,63.0,11.0,
17548,*03pje*,Taylor Ward,OF,FA,28,794.6,,,0.259,0.453,0.344,0.34,0.194,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,
7803,*021iu*,Richard Bleier,RP,FA,34,802.33,,,,,,,,,,,,,,,,,,,,,,,0.24,0.342,0.268,3.01,89.0,48.0,81.0,93.0,88.0,95.0,68.0,47.0,22.0,99.0,8.0,89.0,9.0,5.0,
21205,*04ek8*,Connor Brogdon,RP,FA,26,804.2,,,,,,,,,,,,,,,,,,,,,,,0.214,0.333,0.266,2.96,91.0,79.0,85.0,86.0,87.0,86.0,94.0,93.0,32.0,58.0,71.0,91.0,60.0,58.0,
16233,*02nbw*,Tejay Antone,RP,FA,28,805.1,,,,,,,,,,,,,,,,,,,,,,,0.198,0.351,0.292,3.6,,,,,,,,,,,,,93.0,100.0,97.0
19309,*04coa*,Trevor Richards,RP,FA,28,807.53,,,,,,,,,,,,,,,,,,,,,,,0.218,0.413,0.303,3.9,61.0,76.0,40.0,21.0,80.0,6.0,15.0,4.0,90.0,42.0,88.0,61.0,40.0,36.0,7.0
21987,*042c1*,Rodolfo Castro,2B,W (Mon),22,810.85,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,
18655,*03ppa*,A.J. Minter,RP,FA,28,810.87,,,,,,,,,,,,,,,,,,,,,,,0.213,0.319,0.268,3.01,88.0,80.0,90.0,90.0,82.0,94.0,87.0,76.0,64.0,39.0,81.0,88.0,36.0,91.0,
14295,*047sh*,Wandy Peralta,RP,FA,30,812,,,,,,,,,,,,,,,,,,,,,,,0.239,0.375,0.305,3.95,55.0,49.0,62.0,72.0,46.0,50.0,95.0,96.0,22.0,32.0,86.0,55.0,78.0,32.0,
16977,*0311b*,Trevor Williams,"SP,RP",FA,29,813.01,,,,,,,,,,,,,,,,,,,,0.0,,,0.263,0.418,0.324,4.51,33.0,19.0,37.0,52.0,34.0,59.0,39.0,58.0,38.0,58.0,33.0,33.0,20.0,32.0,21.0
17276,*02yoi*,Alex Jackson,C,FA,26,818,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,
18323,*03pp9*,Josh Sborz,RP,FA,28,818.77,,,,,,,,,,,,,,,,,,,,,,,0.226,0.363,0.303,3.9,61.0,68.0,70.0,71.0,40.0,88.0,6.0,28.0,71.0,10.0,91.0,61.0,92.0,72.0,5.0
7982,*025dj*,Anthony Bass,RP,FA,34,830.27,,,,,,,,,,,,,,,,,,,,,,,0.256,0.441,0.33,4.7,28.0,26.0,25.0,28.0,26.0,37.0,48.0,36.0,39.0,37.0,56.0,28.0,80.0,6.0,
20186,*04afi*,Brendan McKay,SP,sfernand,26,830.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19318,*04053*,Matt Thaiss,1B,FA,26,832.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16686,*03dpa*,Jason Vosler,3B,W (Mon),28,833,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,
19884,*04afj*,Corbin Martin,SP,W (Mon),26,834.77,,,,,,,,,,,,,,,,,,,,,,,0.323,0.646,0.454,10.3,,,,,,,,,,,,,66.0,73.0,57.0
15402,*03vlg*,Jack Mayfield,3B,FA,31,834.8,85.3,4.5,0.187,0.317,0.248,0.244,0.13,,,,,,,,,,,,,55.0,85.3,4.5,,,,,,,,,,,,,,,,,,,
21087,*03qzx*,Demarcus Evans,RP,W (Mon),25,835.5,,,,,,,,,,,,,,,,,,,,,,,0.207,0.325,0.292,3.6,,,,,,,,,,,,,9.0,92.0,
4020,*000sw*,Yusmeiro Petit,RP,Scavenge,37,835.9,,,,,,,,,,,,,,,,,,,,,,,0.265,0.456,0.321,4.42,37.0,18.0,19.0,23.0,71.0,40.0,90.0,96.0,0.0,98.0,15.0,37.0,1.0,26.0,6.0
18674,*03pol*,Jake Woodford,"SP,RP",miche,25,839.43,,,,,,,,,,,,,,,,,,,,4.0,,,0.265,0.403,0.331,4.73,27.0,18.0,45.0,69.0,13.0,82.0,17.0,31.0,10.0,47.0,10.0,27.0,27.0,18.0,54.0
13594,*02bq7*,Robert Stephenson,RP,FA,28,843.77,,,,,,,,,,,,,,,,,,,,,,,0.228,0.392,0.304,3.92,,,,,,,,,,,,,90.0,96.0,98.0
18790,*02c5u*,Dillon Peters,SP,FA,29,844.39,,,,,,,,,,,,,,,,,,,,,,,0.25,0.416,0.323,4.48,,,,,,,,,,,,,17.0,45.0,88.0
19952,*041r6*,Khalil Lee,OF,W (Mon),23,849.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13345,*03am2*,Luis Cessa,RP,FA,29,850.5,,,,,,,,,,,,,,,,,,,,,,,0.25,0.374,0.298,3.76,64.0,34.0,63.0,82.0,53.0,71.0,84.0,75.0,28.0,54.0,57.0,64.0,53.0,39.0,
19349,*043r7*,Caleb Ferguson,RP,FA,25,850.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18064,*03qwa*,Phil Maton,RP,FA,28,851.9,,,,,,,,,,,,,,,,,,,,,,,0.209,0.342,0.295,3.68,71.0,83.0,81.0,74.0,53.0,53.0,68.0,89.0,81.0,20.0,95.0,71.0,20.0,94.0,96.0
19249,*04auk*,Seranthony Dominguez,RP,FA,27,852.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa3014423,*059qm*,Asa Lacy,"SP,RP",Pinstrip,22,854.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20253,*0317q*,Griffin Jax,SP,FA,27,854.98,,,,,,,,,,,,,,,,,,,,,,,0.251,0.524,0.358,5.66,8.0,33.0,3.0,0.0,39.0,2.0,9.0,13.0,15.0,52.0,16.0,8.0,38.0,66.0,82.0
5615,*021jb*,Ryan Brasier,RP,FA,34,858.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa3004755,*04efc*,Tyler Freeman,SS,W (Mon),22,861.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19521,*04anu*,Andrew Young,2B,METS,27,864.9,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,
17359,*043pf*,Josh Taylor,RP,METS,28,866,,,,,,,,,,,,,,,,,,,,,,,0.249,0.376,0.316,4.27,45.0,36.0,62.0,79.0,17.0,30.0,56.0,11.0,83.0,18.0,92.0,45.0,71.0,49.0,13.0
7274,*01di3*,Craig Stammen,RP,FA,37,868.98,,,,,,,,,,,,,,,,,,,,,,,0.241,0.385,0.287,3.47,76.0,47.0,56.0,63.0,87.0,79.0,57.0,70.0,49.0,99.0,33.0,76.0,22.0,47.0,34.0
11209,*03anj*,Casey Sadler,RP,FA,31,869.5,,,,,,,,,,,,,,,,,,,,,,,0.198,0.274,0.242,2.45,,,,,,,,,,,,,13.0,82.0,89.0
18356,*03ysq*,Jaime Barria,SP,FA,25,874,,,,,,,,,,,,,,,,,,,,,,,0.302,0.473,0.361,5.77,7.0,1.0,12.0,39.0,9.0,75.0,22.0,25.0,2.0,60.0,5.0,7.0,45.0,51.0,
17750,*03qqq*,Max Schrock,OF,FA,27,879.77,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,
17369,*03dbs*,Brett Martin,RP,FA,26,880,,,,,,,,,,,,,,,,,,,,,,,0.262,0.367,0.289,3.52,74.0,21.0,67.0,91.0,65.0,97.0,68.0,87.0,6.0,91.0,23.0,74.0,50.0,34.0,14.0
16417,*02yh9*,Sergio Alcantara,"2B,SS",FA,25,883.3,,,0.208,0.298,0.275,0.307,0.09,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,
16943,*032lk*,Sean Newcomb,RP,W (Thu),28,883.8,,,,,,,,,,,,,,,,,,,,,,,0.222,0.317,0.32,4.39,,,,,,,,,,,,,47.0,87.0,92.0
16442,*03dgq*,Ryan O'Hearn,"1B,OF",FA,28,886.9,,,0.234,0.396,0.293,0.279,0.162,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,
19452,*03av1*,Jake Rogers,C,FA,26,889,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,
12361,*03jvx*,Spencer Patton,RP,FA,33,889.1,,,,,,,,,,,,,,,,,,,,,,,0.21,0.327,0.27,3.06,,,,,,,,,,,,,51.0,9.0,
16285,*03mp0*,Michael Hermosillo,OF,FA,26,891.5,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,
23798,*0506h*,Randy Dobnak,"SP,RP",FA,26,894.1,,,,,,,,,,,,,,,,,,,,,,,0.322,0.549,0.39,6.95,0.0,0.0,1.0,5.0,6.0,13.0,2.0,0.0,0.0,91.0,1.0,0.0,25.0,3.0,
13763,*02n7j*,Dominic Leone,RP,CALIXTO,30,896.3,,,,,,,,,,,,,,,,,,,,,,,0.212,0.339,0.284,3.39,77.0,81.0,83.0,78.0,70.0,95.0,56.0,36.0,46.0,27.0,79.0,77.0,57.0,66.0,
19444,*04ddz*,Yohan Ramirez,RP,FA,26,897.96,,,,,,,,,,,,,,,,,,,,,,,0.175,0.323,0.276,3.2,,,,,,,,,,,,,81.0,67.0,
17586,*03dfa*,Tanner Scott,RP,FA,27,898,,,,,,,,,,,,,,,,,,,,,,,0.229,0.357,0.327,4.6,31.0,62.0,75.0,78.0,7.0,88.0,21.0,73.0,79.0,2.0,98.0,31.0,92.0,98.0,
20321,*04eel*,Stuart Fairchild,OF,W (Mon),25,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17932,*03pox*,Andrew Stevenson,OF,FA,27,899.67,,,0.238,0.368,0.296,0.304,0.13,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,
12800,*02bsm*,Noe Ramirez,RP,FA,32,900,,,,,,,,,,,,,,,,,,,,,,,0.192,0.306,0.264,2.92,,,,,,,,,,,,,8.0,42.0,66.0
18519,*03109*,Phil Bickford,RP,miche,26,907.43,,,,,,,,,,,,,,,,,,,,,,,0.209,0.359,0.273,3.13,85.0,83.0,73.0,58.0,74.0,48.0,15.0,40.0,81.0,37.0,76.0,85.0,62.0,72.0,
16448,*031bm*,Jacob Nottingham,UT,W (Sat),26,908.17,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,
15674,*0310a*,Reese McGuire,C,FA,26,909.35,,,0.236,0.327,0.279,0.297,0.091,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,
18872,*03pp6*,Jahmai Jones,2B,FA,24,910,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,
19362,*041py*,Keegan Akin,SP,FA,26,912.33,,,,,,,,,,,,,,,,,,,,,,,0.263,0.467,0.348,5.3,16.0,19.0,15.0,12.0,24.0,19.0,25.0,19.0,19.0,34.0,18.0,16.0,29.0,71.0,43.0
sa917925,*03ysp*,Jay Groome,SP,W (Mon),23,916.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10078,*02hfr*,Caleb Thielbar,RP,FA,34,924.3,,,,,,,,,,,,,,,,,,,,,,,0.222,0.418,0.304,3.92,58.0,71.0,37.0,19.0,79.0,3.0,57.0,45.0,83.0,62.0,51.0,58.0,22.0,66.0,39.0
21635,*04ei5*,Nick Maton,"2B,SS",W (Mon),24,927.1,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,
16451,*0317b*,Luis Guillorme,3B,FA,27,935,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,
13755,*02n1i*,Tomas Nido,C,FA,27,935.1,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,
17796,*03p9d*,Dillon Tate,RP,FA,27,935.5,,,,,,,,,,,,,,,,,,,,,,,0.239,0.366,0.312,4.15,48.0,49.0,67.0,79.0,39.0,72.0,76.0,57.0,10.0,54.0,19.0,48.0,81.0,3.0,
15288,*03178*,Adam Cimber,RP,FA,31,935.7,,,,,,,,,,,,,,,,,,,,,,,0.241,0.343,0.283,3.37,79.0,47.0,81.0,93.0,65.0,96.0,71.0,54.0,14.0,88.0,8.0,79.0,2.0,34.0,
sa739716,*03bam*,Domingo Acevedo,RP,FA,27,936.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12981,*02brd*,Cam Gallagher,C,FA,29,936.5,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,
11487,*03ani*,Joely Rodriguez,RP,W (Sun),30,938,,,,,,,,,,,,,,,,,,,,,,,0.242,0.351,0.292,3.6,69.0,45.0,78.0,89.0,56.0,89.0,80.0,71.0,44.0,43.0,81.0,69.0,63.0,7.0,
13185,*02i1q*,Orlando Arcia,OF,FA,27,941.5,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,
22487,*04674*,Johan Oviedo,SP,W (Fri),23,942.2,,,,,,,,,,,,,,,,,,,,19.0,,,0.272,0.454,0.363,5.85,6.0,15.0,21.0,29.0,1.0,51.0,74.0,72.0,12.0,8.0,47.0,6.0,76.0,53.0,44.0
19928,*03qkw*,Ryan McKenna,OF,FA,24,942.33,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,
15823,*031d4*,Zack Littell,RP,FA,26,949,,,,,,,,,,,,,,,,,,,,,,,0.223,0.396,0.304,3.92,58.0,69.0,50.0,37.0,65.0,47.0,15.0,5.0,60.0,33.0,68.0,58.0,76.0,13.0,
6399,*02jmi*,Jose Cisnero,RP,FA,32,954.67,,,,,,,,,,,,,,,,,,,,,,,0.228,0.379,0.313,4.18,46.0,64.0,61.0,57.0,29.0,68.0,83.0,91.0,49.0,14.0,29.0,46.0,91.0,75.0,
19795,*04efn*,Keegan Thompson,"SP,RP",FA,26,955,,,,,,,,,,,,,,,,,,,,,,,0.252,0.441,0.35,5.37,13.0,31.0,25.0,25.0,10.0,28.0,21.0,12.0,44.0,8.0,33.0,13.0,33.0,86.0,63.0
17216,*03cah*,Monte Harrison,OF,W (Mon),26,956,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,
3192,*02t1d*,Will Harris,RP,FA,37,958.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16587,*03dgs*,Erik Swanson,RP,FA,28,960,,,,,,,,,,,,,,,,,,,,,,,0.208,0.367,0.275,3.17,,,,,,,,,,,,,73.0,65.0,
19956,*041e2*,Mickey Moniak,OF,Hit,23,961,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,
17585,*03djm*,Jordan Yamamoto,"SP,RP",W (Mon),25,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa3005305,*04ef6*,Cory Abbott,RP,FA,26,974,,,,,,,,,,,,,,,,,,,,,,,0.266,0.555,0.393,7.08,,,,,,,,,,,,,38.0,68.0,47.0
16647,*03duu*,Ryan Thompson,RP,FA,29,975.33,,,,,,,,,,,,,,,,,,,,,,,0.226,0.411,0.299,3.79,,,,,,,,,,,,,13.0,11.0,
15761,*03as0*,Joe Jimenez,RP,FA,26,977.5,,,,,,,,,,,,,,,,,,,,,,,0.168,0.324,0.304,3.92,58.0,99.0,89.0,52.0,21.0,56.0,39.0,87.0,73.0,0.0,81.0,58.0,73.0,94.0,
5097,*01sha*,Anthony Gose,RP,FA,31,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677,*04mlr*,Jeffrey Springs,RP,FA,29,980.67,,,,,,,,,,,,,,,,,,,,,,,0.209,0.379,0.282,3.35,,,,,,,,,,,,,51.0,60.0,
15047,*0316l*,Austin Voth,RP,FA,29,982,,,,,,,,,,,,,,,,,,,,,,,0.287,0.504,0.372,6.2,4.0,5.0,4.0,8.0,2.0,6.0,54.0,28.0,52.0,16.0,42.0,4.0,51.0,79.0,96.0
20617,*04o64*,Jean Carlos Mejia,SP,W (Thu),25,983,,,,,,,,,,,,,,,,,,,,,,,0.284,0.483,0.368,6.04,4.0,7.0,8.0,17.0,5.0,38.0,6.0,6.0,24.0,25.0,14.0,4.0,40.0,24.0,60.0
sa912848,*03vuk*,Yusniel Diaz,OF,W (Mon),25,983.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13654,*02na8*,Jharel Cotton,RP,FA,29,986,,,,,,,,,,,,,,,,,,,,,,,0.186,0.317,0.273,3.13,,,,,,,,,,,,,45.0,63.0,64.0
10441,*01srk*,Jon Singleton,1B,W (Sun),30,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27461,*058lu*,Shogo Akiyama,OF,FA,33,989.67,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,
18548,*03dbu*,Sam Hentges,"SP,RP",FA,25,996,,,,,,,,,,,,,,,,,,,,,,,0.271,0.478,0.357,5.62,9.0,15.0,11.0,11.0,13.0,19.0,41.0,20.0,33.0,25.0,33.0,9.0,68.0,29.0,58.0
8337,*021sx*,Lucas Luetge,RP,FA,34,998,,,,,,,,,,,,,,,,,,,,,,,0.243,0.358,0.281,3.32,81.0,44.0,74.0,87.0,80.0,94.0,88.0,92.0,65.0,94.0,63.0,81.0,4.0,97.0,76.0
11384,*02ccf*,Tommy Kahnle,RP,FA,32,1003.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16814,*04022*,Tim Hill,RP,METS,31,1013,,,,,,,,,,,,,,,,,,,,,,,0.229,0.381,0.301,3.84,61.0,62.0,60.0,56.0,46.0,52.0,79.0,48.0,37.0,39.0,22.0,61.0,25.0,39.0,
19878,*04cdd*,Adam Haseley,OF,W (Mon),25,1018.67,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,
19320,*041rn*,Joey Lucchesi,SP,FA,28,1027.5,,,,,,,,,,,,,,,,,,,,,,,0.222,0.383,0.294,3.65,,,,,,,,,,,,,19.0,42.0,9.0
17783,*031d3*,Jake Brentz,RP,FA,27,1067,,,,,,,,,,,,,,,,,,,,,,,0.221,0.368,0.32,4.39,36.0,72.0,66.0,60.0,16.0,43.0,35.0,51.0,75.0,6.0,77.0,36.0,94.0,51.0,
21896,*04390*,Brailyn Marquez,SP,W (Mon),22,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19453,*041qm*,Shaun Anderson,RP,W (Mon),27,1142,,,,,,,,,,,,,,,,,,,,,,,0.265,0.434,0.338,4.96,,,,,,,,,,,,,50.0,95.0,78.0
18889,*03qxt*,Danny Mendick,"2B,SS",W (Mon),28,1150,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,
19931,*03qk3*,Luke Williams,OF,W (Mon),25,1186,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,
15684,*0351m*,Miguel Castro,RP,Scavenge,27,-,,,,,,,,,,,,,,,,,,,,,,,0.213,0.349,0.314,4.21,46.0,80.0,78.0,71.0,19.0,63.0,93.0,85.0,62.0,3.0,87.0,46.0,98.0,59.0,
18297,*0313t*,Tyler Kinley,RP,FA,30,-,,,,,,,,,,,,,,,,,,,,,,,0.231,0.387,0.301,3.84,64.0,59.0,54.0,51.0,64.0,68.0,41.0,74.0,47.0,42.0,72.0,64.0,86.0,80.0,
17432,*03ann*,Jeff Hoffman,"SP,RP",FA,29,-,,,,,,,,,,,,,,,,,,,,9.0,,,0.236,0.394,0.329,4.67,30.0,53.0,51.0,50.0,12.0,56.0,46.0,38.0,50.0,5.0,76.0,30.0,68.0,92.0,56.0
5358,*021hr*,Jose Alvarez,RP,FA,32,-,,,,,,,,,,,,,,,,,,,,,,,0.25,0.342,0.286,3.45,76.0,34.0,81.0,96.0,63.0,98.0,91.0,89.0,5.0,69.0,13.0,76.0,17.0,34.0,
14552,*02i45*,Jose Ruiz,RP,FA,27,-,,,,,,,,,,,,,,,,,,,,,,,0.243,0.417,0.318,4.33,40.0,44.0,38.0,35.0,49.0,43.0,1.0,1.0,48.0,37.0,33.0,40.0,94.0,69.0,41.0
17611,*03qjz*,Taylor Clarke,RP,W (Sat),28,-,,,,,,,,,,,,,,,,,,,,,,,0.262,0.438,0.322,4.45,,,,,,,,,,,,,81.0,41.0,60.0
2608,*01cgs*,Jhoulys Chacin,RP,W (Sun),34,-,,,,,,,,,,,,,,,,,,,,,,,0.241,0.387,0.315,4.24,45.0,47.0,54.0,62.0,37.0,82.0,91.0,68.0,12.0,22.0,20.0,45.0,41.0,44.0,49.0
18138,*03ql5*,Ryan Helsley,RP,FA,27,-,,,,,,,,,,,,,,,,,,,,,,,0.247,0.414,0.333,4.79,26.0,39.0,40.0,42.0,13.0,42.0,8.0,17.0,46.0,7.0,60.0,26.0,62.0,94.0,59.0
12760,*02jhl*,Rafael Montero,RP,FA,31,-,,,,,,,,,,,,,,,,,,,,,,,0.231,0.329,0.29,3.55,73.0,59.0,87.0,95.0,56.0,89.0,87.0,83.0,17.0,60.0,27.0,73.0,81.0,47.0,
3237,*02nho*,T.J. McFarland,RP,W (Thu),32,-,,,,,,,,,,,,,,,,,,,,,,,0.248,0.393,0.299,3.79,,,,,,,,,,,,,6.0,3.0,
19866,*04el1*,Brandon Bielak,RP,W (Tue),25,-,,,,,,,,,,,,,,,,,,,,,,,0.246,0.369,0.309,4.06,53.0,40.0,65.0,82.0,32.0,92.0,82.0,81.0,31.0,32.0,43.0,53.0,53.0,83.0,58.0
18721,*03mlu*,Guillermo Heredia,OF,FA,30,-,86.6,2.6,0.22,0.336,0.289,0.312,0.116,10.0,8.0,8.0,13.0,32.0,6.0,13.0,10.0,21.0,36.0,55.0,33.0,68.0,86.6,2.6,,,,,,,,,,,,,,,,,,,
17878,*046yd*,Dennis Santana,RP,FA,25,-,,,,,,,,,,,,,,,,,,,,,,,0.262,0.414,0.347,5.26,17.0,21.0,40.0,56.0,3.0,71.0,68.0,70.0,21.0,4.0,55.0,17.0,80.0,88.0,
19848,*03ywk*,Darwinzon Hernandez,RP,FA,25,-,,,,,,,,,,,,,,,,,,,,,,,0.208,0.335,0.325,4.54,,,,,,,,,,,,,75.0,68.0,90.0
27515,*05rbx*,Hirokazu Sawamura,RP,sfernand,33,-,,,,,,,,,,,,,,,,,,,,,,,0.221,0.401,0.319,4.36,42.0,72.0,46.0,31.0,26.0,9.0,33.0,19.0,68.0,5.0,95.0,42.0,87.0,23.0,
15832,*031ez*,Paul Fry,RP,W (Mon),29,-,,,,,,,,,,,,,,,,,,,,,,,0.216,0.306,0.312,4.15,49.0,78.0,93.0,97.0,8.0,79.0,57.0,81.0,79.0,1.0,45.0,49.0,41.0,69.0,
18288,*02myl*,Austin Dean,OF,W (Mon),28,-,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,
23592,*0524m*,Brett de Geus,RP,W (Tue),24,-,,,,,,,,,,,,,,,,,,,,,,,0.282,0.426,0.358,5.66,8.0,8.0,33.0,63.0,0.0,76.0,25.0,50.0,11.0,22.0,2.0,8.0,32.0,14.0,34.0
12777,*03xmd*,John Brebbia,RP,W (Mon),31,-,,,,,,,,,,,,,,,,,,,,,,,0.244,0.408,0.292,3.6,,,,,,,,,,,,,43.0,53.0,
5420,*01sdu*,Pedro Baez,RP,FA,33,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13677,*02n0s*,Corey Oswalt,RP,FA,28,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14681,*04km8*,Andres Machado,RP,FA,28,-,,,,,,,,,,,,,,,,,,,,,,,0.223,0.35,0.303,3.9,,,,,,,,,,,,,73.0,18.0,
4301,*025ko*,Justin Wilson,RP,FA,34,-,,,,,,,,,,,,,,,,,,,,,,,0.23,0.406,0.317,4.3,,,,,,,,,,,,,29.0,61.0,
17948,*031k3*,Trent Thornton,RP,W (Mon),28,-,,,,,,,,,,,,,,,,,,,,,,,0.258,0.463,0.346,5.23,17.0,24.0,15.0,12.0,29.0,4.0,15.0,3.0,55.0,63.0,31.0,17.0,36.0,86.0,98.0
17969,*03poo*,Peter Lambert,SP,W (Mon),24,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17034,*03d7a*,Sean Reid-Foley,RP,W (Mon),26,-,,,,,,,,,,,,,,,,,,,,,,,0.246,0.419,0.314,4.21,,,,,,,,,,,,,57.0,27.0,
15958,*0310h*,Travis Demeritte,OF,W (Tue),27,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18067,*03qn0*,Garrett Stubbs,C,W (Mon),28,-,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,
19457,*041sr*,Bryan Garcia,RP,FA,26,-,,,,,,,,,,,,,,,,,,,,,,,0.298,0.601,0.421,8.43,,,,,,,,,,,,,63.0,22.0,
18887,*03qqd*,Seby Zavala,C,W (Mon),28,-,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,
14706,*02n2v*,Anthony Banda,RP,FA,28,-,,,,,,,,,,,,,,,,,,,,,,,0.231,0.364,0.293,3.63,,,,,,,,,,,,,62.0,22.0,6.0
19350,*041yb*,Dean Kremer,SP,W (Mon),26,-,,,,,,,,,,,,,,,,,,,,,,,0.278,0.542,0.38,6.52,2.0,10.0,1.0,1.0,12.0,1.0,0.0,8.0,19.0,24.0,11.0,2.0,20.0,75.0,40.0
sa828669,*03d6p*,Grant Holmes,SP,W (Mon),25,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
